Observation id	Dyad 13							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Avi Score/13.avi							
								
Observation date	2021-05-04 11:09:08							
								
Description								
								
Time offset (s)	0.0							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
1092.898	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1094.399	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1096.902	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1105.807	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1109.514	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1110.314	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1112.815	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1124.329	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1124.529	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Scrape	Aggressive		POINT
1132.236	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1134.235	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1135.637	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1137.843	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1143.848	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1146.849	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1150.155	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1153.755	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1155.260	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1156.261	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1160.764	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1163.067	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1163.067	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Scrape	Aggressive		POINT
1173.778	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1178.780	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1191.300	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1192.896	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1195.399	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1195.899	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1199.704	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1202.306	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1202.306	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1208.114	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1214.421	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1214.517	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1219.324	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1219.623	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1223.127	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1223.127	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1226.130	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1231.735	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Entry/Exit Pot	Reproductive		POINT
1232.737	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Pot Dig	Reproductive		POINT
1237.041	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Pot Dig	Reproductive		POINT
1240.341	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Pot Dig	Reproductive		POINT
1241.345	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Pot Dig	Reproductive		POINT
1241.945	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Entry/Exit Pot	Reproductive		POINT
1246.247	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1247.352	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1247.352	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1247.352	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Scrape	Aggressive		POINT
1254.558	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1255.559	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1262.165	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1264.269	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1266.771	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1267.571	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1272.179	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1272.975	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1278.183	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1280.484	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1286.990	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Scrape	Aggressive		POINT
1288.892	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1289.292	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Scrape	Aggressive		POINT
1289.593	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1289.595	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1292.496	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1292.496	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1295.600	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1301.304	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1301.304	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lateral Side Display	Aggressive		POINT
1312.717	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1313.917	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1315.318	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1317.221	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1322.727	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1326.831	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1328.432	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1331.437	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1332.435	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1332.636	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Scrape	Aggressive		POINT
1334.939	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1338.442	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1338.643	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1339.443	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Scrape	Aggressive		POINT
1343.247	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1348.051	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1350.854	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1355.960	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1365.770	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1366.073	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1370.774	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1381.385	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1384.689	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Scrape	Aggressive		POINT
1394.799	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1398.100	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1400.406	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1406.209	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1415.919	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1417.919	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1421.024	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1421.024	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lateral Side Display	Aggressive		POINT
1423.929	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1428.031	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1428.332	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1429.332	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1434.139	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1438.643	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1438.643	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Scrape	Aggressive		POINT
1449.655	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1453.655	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1454.959	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1458.965	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1461.065	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1464.068	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1468.873	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1477.681	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1487.592	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Border Fight	Aggressive		POINT
1487.592	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1487.592	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Scrape	Aggressive		POINT
1491.594	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1500.704	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1507.414	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1509.418	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1512.216	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1514.718	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1519.322	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1522.127	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Chase	Aggressive		POINT
1525.231	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1537.241	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1547.651	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1550.754	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1562.966	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1569.875	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1574.179	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1579.984	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1585.290	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1586.391	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1591.191	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1594.999	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1599.103	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1612.315	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1656.659	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1692.997	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1702.606	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1704.110	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1713.417	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1713.617	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1736.838	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1745.750	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1749.858	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1758.362	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1761.665	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Quiver	Reproductive		POINT
1765.369	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1776.076	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1784.687	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1789.492	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1809.415	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1820.324	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1822.623	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1854.958	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1862.966	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1881.485	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1885.087	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1886.390	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1888.390	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1894.998	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1900.604	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1901.808	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1902.104	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Lead	Reproductive		POINT
1919.122	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1932.536	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1942.746	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
1957.958	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1961.762	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1964.567	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1966.671	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1971.672	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1973.974	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1977.882	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1982.185	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1993.793	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
1998.899	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
2010.115	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
2011.922	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Quiver	Reproductive		POINT
2018.923	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
2030.531	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
2039.443	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
2045.850	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Foraging	Other		POINT
2052.456	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
2064.067	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
2077.781	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
2091.797	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
2098.700	C:/Users/Kimberly/Desktop/Avi Score/13.avi	3198.700	29.97		Dig Substrate	Reproductive		POINT
