Observation id	#5 (correct)							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Avi Score/5.avi							
								
Observation date	2021-04-16 21:33:29							
								
Description								
								
Time offset (s)	0.0							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
939.744	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
954.460	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
970.371	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
971.175	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
973.278	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
975.281	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
978.287	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
979.084	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
982.888	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
987.893	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
988.391	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
990.391	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
992.496	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
995.804	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
997.801	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1005.412	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Quiver	Reproductive		POINT
1016.821	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
1018.622	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
1019.924	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1024.729	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
1025.228	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
1028.135	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
1029.836	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
1031.439	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1031.939	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1040.844	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
1041.045	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
1045.450	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1047.952	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1048.150	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1048.954	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1052.255	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
1056.162	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
1061.565	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
1064.968	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1065.274	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1069.173	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
1071.476	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
1072.977	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
1074.476	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
1077.781	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1080.886	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1082.386	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1083.389	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
1086.490	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
1091.296	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
1096.200	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
1096.897	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
